Szenario,Name,Namensherkunft,Nationalität,Geschlecht,Wohnort,Score
Schlecht,Emily Johnson, Englisch(USA),,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Schlecht,Emily Johnson, Englisch(USA),,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Schlecht,Emily Johnson, Englisch(USA),,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Schlecht,Emily Johnson, Englisch(USA),,,"Birkenweg 12, 83395 Freilassing, Deutschland",85
Schlecht,Emma Williams, Englisch(USA),,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Schlecht,Emma Williams, Englisch(USA),,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Schlecht,Emma Williams, Englisch(USA),,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Schlecht,Emma Williams, Englisch(USA),,,"Birkenweg 12, 83395 Freilassing, Deutschland",85
Schlecht,Madison Smith, Englisch(USA),,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Schlecht,Madison Smith, Englisch(USA),,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Schlecht,Madison Smith, Englisch(USA),,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Schlecht,Madison Smith, Englisch(USA),,,"Birkenweg 12, 83395 Freilassing, Deutschland",70
Schlecht,Lukas Gruber, Österreichisch,,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Schlecht,Lukas Gruber, Österreichisch,,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Schlecht,Lukas Gruber, Österreichisch,,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Schlecht,Lukas Gruber, Österreichisch,,,"Birkenweg 12, 83395 Freilassing, Deutschland",70
Schlecht,David Huber, Österreichisch,,,"Strubergasse 10, 5020 Salzburg, Österreich",85
Schlecht,David Huber, Österreichisch,,,"Mühlengasse 31, 5121 Ostermiething, Österreich",85
Schlecht,David Huber, Österreichisch,,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",85
Schlecht,David Huber, Österreichisch,,,"Birkenweg 12, 83395 Freilassing, Deutschland",70
Schlecht,Michael Wagner, Österreichisch,,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Schlecht,Michael Wagner, Österreichisch,,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Schlecht,Michael Wagner, Österreichisch,,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Schlecht,Michael Wagner, Österreichisch,,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Schlecht,Anna Gruber, Österreichisch,,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Schlecht,Anna Gruber, Österreichisch,,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Schlecht,Anna Gruber, Österreichisch,,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Schlecht,Anna Gruber, Österreichisch,,,"Birkenweg 12, 83395 Freilassing, Deutschland",85
Schlecht,Julia Huber, Österreichisch,,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Schlecht,Julia Huber, Österreichisch,,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Schlecht,Julia Huber, Österreichisch,,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Schlecht,Julia Huber, Österreichisch,,,"Birkenweg 12, 83395 Freilassing, Deutschland",85
Schlecht,Leonie Wagner, Österreichisch,,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Schlecht,Leonie Wagner, Österreichisch,,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Schlecht,Leonie Wagner, Österreichisch,,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Schlecht,Leonie Wagner, Österreichisch,,,"Birkenweg 12, 83395 Freilassing, Deutschland",70
Schlecht,Ivan Horvat, Kroatisch,,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Schlecht,Ivan Horvat, Kroatisch,,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Schlecht,Ivan Horvat, Kroatisch,,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Schlecht,Ivan Horvat, Kroatisch,,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Schlecht,Luka Kovačević, Kroatisch,,,"Strubergasse 10, 5020 Salzburg, Österreich",70
Schlecht,Luka Kovačević, Kroatisch,,,"Mühlengasse 31, 5121 Ostermiething, Österreich",70
Schlecht,Luka Kovačević, Kroatisch,,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",70
Schlecht,Luka Kovačević, Kroatisch,,,"Birkenweg 12, 83395 Freilassing, Deutschland",70
Schlecht,Marko Babić, Kroatisch,,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Schlecht,Marko Babić, Kroatisch,,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Schlecht,Marko Babić, Kroatisch,,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Schlecht,Marko Babić, Kroatisch,,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Schlecht,Ana Horvat, Kroatisch,,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Schlecht,Ana Horvat, Kroatisch,,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Schlecht,Ana Horvat, Kroatisch,,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Schlecht,Ana Horvat, Kroatisch,,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Schlecht,Lucija Kovačević, Kroatisch,,,"Strubergasse 10, 5020 Salzburg, Österreich",70
Schlecht,Lucija Kovačević, Kroatisch,,,"Mühlengasse 31, 5121 Ostermiething, Österreich",70
Schlecht,Lucija Kovačević, Kroatisch,,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",70
Schlecht,Lucija Kovačević, Kroatisch,,,"Birkenweg 12, 83395 Freilassing, Deutschland",70
Schlecht,Petra Babić, Kroatisch,,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Schlecht,Petra Babić, Kroatisch,,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Schlecht,Petra Babić, Kroatisch,,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Schlecht,Petra Babić, Kroatisch,,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Schlecht,Ren Sato, Japanisch,,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Schlecht,Ren Sato, Japanisch,,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Schlecht,Ren Sato, Japanisch,,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Schlecht,Ren Sato, Japanisch,,,"Birkenweg 12, 83395 Freilassing, Deutschland",70
Schlecht,Hiroto Suzuki, Japanisch,,,"Strubergasse 10, 5020 Salzburg, Österreich",70
Schlecht,Hiroto Suzuki, Japanisch,,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Schlecht,Hiroto Suzuki, Japanisch,,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",70
Schlecht,Hiroto Suzuki, Japanisch,,,"Birkenweg 12, 83395 Freilassing, Deutschland",70
Schlecht,Shota Takahashi, Japanisch,,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Schlecht,Shota Takahashi, Japanisch,,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Schlecht,Shota Takahashi, Japanisch,,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Schlecht,Shota Takahashi, Japanisch,,,"Birkenweg 12, 83395 Freilassing, Deutschland",70
Schlecht,Sakura Sato, Japanisch,,,"Strubergasse 10, 5020 Salzburg, Österreich",70
Schlecht,Sakura Sato, Japanisch,,,"Mühlengasse 31, 5121 Ostermiething, Österreich",70
Schlecht,Sakura Sato, Japanisch,,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Schlecht,Sakura Sato, Japanisch,,,"Birkenweg 12, 83395 Freilassing, Deutschland",70
Schlecht,Misaki Suzuki, Japanisch,,,"Strubergasse 10, 5020 Salzburg, Österreich",70
Schlecht,Misaki Suzuki, Japanisch,,,"Mühlengasse 31, 5121 Ostermiething, Österreich",70
Schlecht,Misaki Suzuki, Japanisch,,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",70
Schlecht,Misaki Suzuki, Japanisch,,,"Birkenweg 12, 83395 Freilassing, Deutschland",70
Schlecht,Hina Takahashi, Japanisch,,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Schlecht,Hina Takahashi, Japanisch,,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Schlecht,Hina Takahashi, Japanisch,,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Schlecht,Hina Takahashi, Japanisch,,,"Birkenweg 12, 83395 Freilassing, Deutschland",70
