Szenario,Name,Namensherkunft,Nationalität,Geschlecht,Wohnort,Score
Schlecht,Mustafa Kaya, Türkisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",80
Schlecht,Mehmet Demir, Türkisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",80
Schlecht,Mehmet Demir, Türkisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,Mehmet Demir, Türkisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",80
Schlecht,Mehmet Demir, Türkisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",80
Schlecht,Zeynep Yilmaz, Türkisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",80
Schlecht,Zeynep Yilmaz, Türkisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,Zeynep Yilmaz, Türkisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",80
Schlecht,Zeynep Yilmaz, Türkisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",80
Schlecht,Elif Kaya, Türkisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",80
Schlecht,Elif Kaya, Türkisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,Elif Kaya, Türkisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",80
Schlecht,Elif Kaya, Türkisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",80
Schlecht,Yağmur Demir, Türkisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",80
Schlecht,Yağmur Demir, Türkisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,Yağmur Demir, Türkisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",75
Schlecht,Yağmur Demir, Türkisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",75
Schlecht,Jacob Smith, Englisch(USA),Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",80
Schlecht,Jacob Smith, Englisch(USA),Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,Jacob Smith, Englisch(USA),Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",80
Schlecht,Jacob Smith, Englisch(USA),Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",80
Schlecht,Michael Johnson, Englisch(USA),Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",80
Schlecht,Michael Johnson, Englisch(USA),Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,Michael Johnson, Englisch(USA),Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",80
Schlecht,Michael Johnson, Englisch(USA),Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",80
Schlecht,Joshua Williams, Englisch(USA),Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",80
Schlecht,Joshua Williams, Englisch(USA),Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,Joshua Williams, Englisch(USA),Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",80
Schlecht,Joshua Williams, Englisch(USA),Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",80
Schlecht,Emily Johnson, Englisch(USA),Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",80
Schlecht,Emily Johnson, Englisch(USA),Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,Emily Johnson, Englisch(USA),Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",80
Schlecht,Emily Johnson, Englisch(USA),Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",80
Schlecht,Emma Williams, Englisch(USA),Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",80
Schlecht,Emma Williams, Englisch(USA),Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,Emma Williams, Englisch(USA),Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",80
Schlecht,Emma Williams, Englisch(USA),Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",80
Schlecht,Madison Smith, Englisch(USA),Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",80
Schlecht,Madison Smith, Englisch(USA),Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,Madison Smith, Englisch(USA),Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",80
Schlecht,Madison Smith, Englisch(USA),Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",80
Schlecht,Lukas Gruber, Österreichisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",80
Schlecht,Lukas Gruber, Österreichisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,Lukas Gruber, Österreichisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",80
Schlecht,Lukas Gruber, Österreichisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",80
Schlecht,David Huber, Österreichisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",80
Schlecht,David Huber, Österreichisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,David Huber, Österreichisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",80
Schlecht,David Huber, Österreichisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",80
Schlecht,Michael Wagner, Österreichisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",80
Schlecht,Michael Wagner, Österreichisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,Michael Wagner, Österreichisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",80
Schlecht,Michael Wagner, Österreichisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",80
Schlecht,Anna Gruber, Österreichisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",80
Schlecht,Anna Gruber, Österreichisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,Anna Gruber, Österreichisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",80
Schlecht,Anna Gruber, Österreichisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",80
Schlecht,Julia Huber, Österreichisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",80
Schlecht,Julia Huber, Österreichisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,Julia Huber, Österreichisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",80
Schlecht,Julia Huber, Österreichisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",80
Schlecht,Leonie Wagner, Österreichisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",80
Schlecht,Leonie Wagner, Österreichisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,Leonie Wagner, Österreichisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",80
Schlecht,Leonie Wagner, Österreichisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",80
Schlecht,Ivan Horvat, Kroatisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",80
Schlecht,Ivan Horvat, Kroatisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,Ivan Horvat, Kroatisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",80
Schlecht,Ivan Horvat, Kroatisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",80
Schlecht,Luka Kovačević, Kroatisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",75
Schlecht,Luka Kovačević, Kroatisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,Luka Kovačević, Kroatisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",75
Schlecht,Luka Kovačević, Kroatisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",75
Schlecht,Marko Babić, Kroatisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",80
Schlecht,Marko Babić, Kroatisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,Marko Babić, Kroatisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",80
Schlecht,Marko Babić, Kroatisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",80
Schlecht,Ana Horvat, Kroatisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",80
Schlecht,Ana Horvat, Kroatisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,Ana Horvat, Kroatisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",80
Schlecht,Ana Horvat, Kroatisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",80
Schlecht,Lucija Kovačević, Kroatisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",80
Schlecht,Lucija Kovačević, Kroatisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,Lucija Kovačević, Kroatisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",80
Schlecht,Lucija Kovačević, Kroatisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",80
Schlecht,Petra Babić, Kroatisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",80
Schlecht,Petra Babić, Kroatisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,Petra Babić, Kroatisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",80
Schlecht,Petra Babić, Kroatisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",80
Schlecht,Ren Sato, Japanisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",80
Schlecht,Ren Sato, Japanisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,Ren Sato, Japanisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",80
Schlecht,Ren Sato, Japanisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",80
Schlecht,Hiroto Suzuki, Japanisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",80
Schlecht,Hiroto Suzuki, Japanisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,Hiroto Suzuki, Japanisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",80
Schlecht,Hiroto Suzuki, Japanisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",80
Schlecht,Shota Takahashi, Japanisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",80
Schlecht,Shota Takahashi, Japanisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,Shota Takahashi, Japanisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",80
Schlecht,Shota Takahashi, Japanisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",80
Schlecht,Sakura Sato, Japanisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",80
Schlecht,Sakura Sato, Japanisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,Sakura Sato, Japanisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",80
Schlecht,Sakura Sato, Japanisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",80
Schlecht,Misaki Suzuki, Japanisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",80
Schlecht,Misaki Suzuki, Japanisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,Misaki Suzuki, Japanisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",80
Schlecht,Misaki Suzuki, Japanisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",80
Schlecht,Hina Takahashi, Japanisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",80
Schlecht,Hina Takahashi, Japanisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",80
Schlecht,Hina Takahashi, Japanisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",80
Schlecht,Hina Takahashi, Japanisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",80
